Date,Temperature (°C),Precipitation (mm),Wind Speed (km/h),Weather Condition,Underground Delays (min),Underground Cancellations (%),Underground Ridership (thousands),Bus Delays (min),Bus Cancellations (%),Bus Ridership (thousands),Overground Delays (min),Overground Cancellations (%),Overground Ridership (thousands),Tram Delays (min),Tram Cancellations (%),Tram Ridership (thousands),DLR Delays (min),DLR Cancellations (%),DLR Ridership (thousands),National Rail Delays (min),National Rail Cancellations (%),National Rail Ridership (thousands)
2022-05-31,14,0,16,Clear,2,1,281,4,1,116,3,1,114,4,0,116,3,1,134,4,0,134
2022-06-01,28,0,29,Clear,3,1,310,3,0,143,1,1,129,5,0,129,3,2,112,4,0,150
2022-06-02,20,0,6,Clear,3,1,312,2,2,103,1,2,118,1,1,144,2,1,125,3,1,139
2022-06-03,22,0,6,Clear,1,0,301,1,0,103,3,1,121,5,0,103,1,2,148,2,1,118
2022-06-04,27,3,24,Clear,1,1,302,3,2,142,1,0,142,2,2,117,4,2,118,3,1,118
2022-06-05,24,0,29,Clear,2,0,306,3,1,108,3,0,125,5,1,101,2,1,137,2,1,102
2022-06-06,28,0,18,Partly Cloudy,2,1,313,5,1,102,4,2,118,1,1,127,3,0,146,4,1,141
2022-06-07,22,19,28,Thunderstorm,9,2,249,18,5,103,12,4,115,15,5,113,20,6,78,15,6,93
2022-06-08,30,0,8,Clear,3,0,289,1,2,114,1,2,141,4,2,101,5,2,145,2,0,143
2022-06-09,33,0,11,Clear,2,1,299,2,1,120,5,1,105,3,1,133,4,1,148,2,2,130
2022-06-10,29,0,25,Partly Cloudy,2,1,290,3,1,108,4,0,126,3,0,136,4,1,134,2,0,114
2022-06-11,30,0,6,Clear,1,0,304,1,0,132,2,1,140,2,1,106,3,0,118,4,1,139
2022-06-12,24,0,5,Clear,1,1,292,1,0,121,1,0,110,3,0,113,2,1,111,5,0,117
2022-06-13,34,0,13,Clear,2,0,288,4,1,137,4,1,112,5,1,103,2,0,118,3,0,122
2022-06-14,29,0,10,Clear,3,0,289,5,0,127,4,2,150,3,2,129,2,1,124,2,0,128
2022-06-15,27,0,29,Clear,2,1,306,1,1,138,3,1,135,3,1,126,4,1,103,5,0,146
2022-06-16,25,0,12,Clear,2,1,313,3,1,137,4,0,119,2,0,133,1,1,144,2,2,137
2022-06-17,26,17,21,Thunderstorm,6,2,243,14,4,90,17,4,102,16,7,95,18,5,73,13,4,112
2022-06-18,34,6,28,Light Rain,3,1,266,9,2,103,6,2,102,9,3,123,7,3,113,9,2,105
2022-06-19,30,0,29,Clear,1,1,303,4,1,133,5,2,150,4,2,121,2,1,149,2,1,127
2022-06-20,26,1,11,Clear,3,1,319,4,1,101,5,0,124,3,1,103,3,0,126,3,2,139
2022-06-21,24,0,15,Clear,3,0,310,2,1,106,2,2,112,4,2,122,2,1,122,4,1,145
2022-06-22,27,0,27,Clear,3,0,315,1,2,145,1,2,110,1,1,118,4,1,145,5,0,101
2022-06-23,25,0,12,Clear,1,1,284,1,1,124,3,2,127,2,0,121,4,2,108,4,1,148
2022-06-24,31,0,7,Partly Cloudy,3,0,314,2,1,127,2,1,123,4,1,101,1,0,129,3,1,137
2022-06-25,34,13,25,Heavy Rain,9,3,231,11,6,121,18,5,98,15,6,84,20,7,121,15,4,122
2022-06-26,27,0,23,Clear,2,1,301,5,1,118,5,1,124,3,0,121,2,0,131,3,1,130
2022-06-27,33,0,16,Clear,2,0,299,3,0,121,3,1,122,2,1,146,3,0,120,3,0,121
2022-06-28,31,0,21,Clear,3,1,301,2,0,119,3,2,109,2,1,105,5,1,144,1,0,144
2022-06-29,35,14,28,Heavy Rain,6,1,273,20,5,108,10,5,113,16,6,100,13,5,123,20,5,125
2022-06-30,34,0,27,Clear,2,1,300,4,1,146,5,1,110,4,2,127,5,1,148,4,0,133
2022-07-01,29,0,11,Clear,2,1,314,1,2,133,4,0,133,2,1,107,1,0,118,2,1,120
2022-07-02,21,12,7,Heavy Rain,6,2,226,15,6,128,18,5,118,17,6,86,17,5,91,15,5,123
2022-07-03,25,0,24,Partly Cloudy,2,1,298,1,1,116,5,1,149,4,2,129,3,0,149,4,1,130
2022-07-04,20,0,15,Clear,1,0,282,4,0,141,2,2,139,5,1,113,3,0,105,3,2,141
2022-07-05,31,0,19,Clear,1,0,297,3,2,135,5,1,139,2,0,148,2,1,140,3,1,135
2022-07-06,22,0,9,Clear,2,0,309,2,1,136,1,2,102,4,1,130,4,0,128,5,0,104
2022-07-07,31,0,17,Partly Cloudy,3,0,303,4,1,135,4,1,133,1,0,128,2,1,126,2,0,137
2022-07-08,21,0,14,Partly Cloudy,3,0,317,2,1,131,4,1,118,4,1,132,2,1,128,3,0,131
2022-07-09,20,0,29,Clear,2,1,288,3,2,127,5,2,118,5,1,114,3,1,132,4,0,135
2022-07-10,33,4,18,Partly Cloudy,1,1,314,4,1,131,4,2,139,2,1,130,2,1,142,3,1,115
2022-07-11,34,0,28,Clear,2,1,292,4,1,122,2,0,112,3,1,124,2,1,101,1,0,125
2022-07-12,34,0,26,Partly Cloudy,3,0,310,2,2,101,3,1,102,4,0,144,2,0,113,4,2,141
2022-07-13,21,0,7,Clear,3,1,311,4,0,146,1,2,147,4,1,114,1,1,136,2,1,116
2022-07-14,28,0,16,Clear,2,0,294,3,2,130,4,2,129,5,1,128,3,1,105,1,1,122
2022-07-15,33,10,23,Light Rain,3,2,297,9,3,107,6,4,111,8,4,109,8,3,95,9,2,127
2022-07-16,28,0,20,Clear,2,0,302,5,0,109,4,2,129,1,0,138,2,0,137,3,1,130
2022-07-17,26,0,19,Clear,1,1,296,4,1,118,2,0,145,2,0,138,2,1,105,2,1,123
2022-07-18,26,0,27,Clear,2,1,292,4,0,129,4,1,118,4,2,147,3,1,105,1,2,118
2022-07-19,22,0,28,Partly Cloudy,1,1,302,4,2,150,2,0,143,3,1,149,4,1,115,3,1,146
2022-07-20,33,19,26,Thunderstorm,8,2,217,18,7,76,14,6,88,16,4,115,16,6,106,15,5,102
2022-07-21,29,7,6,Light Rain,4,1,290,6,2,100,7,3,127,7,3,122,5,5,107,7,3,96
2022-07-22,34,0,21,Clear,3,1,282,4,1,112,3,2,133,1,0,105,3,0,149,1,0,120
2022-07-23,21,0,9,Clear,2,1,315,3,2,115,5,2,141,4,0,109,3,2,148,3,1,101
2022-07-24,32,4,20,Clear,2,1,293,2,0,106,3,2,134,3,2,133,1,2,137,3,1,100
2022-07-25,34,0,21,Partly Cloudy,1,0,294,5,0,124,2,2,141,5,1,130,4,1,124,4,1,141
2022-07-26,30,17,11,Thunderstorm,6,3,228,12,5,110,14,6,95,14,6,110,16,7,76,19,3,96
2022-07-27,34,0,21,Partly Cloudy,2,0,291,2,1,101,2,1,149,3,1,146,4,1,148,3,1,115
2022-07-28,21,2,20,Clear,2,1,314,4,1,122,2,1,136,3,2,146,2,1,119,1,1,114
2022-07-29,26,13,17,Heavy Rain,10,3,227,19,5,94,18,5,99,17,6,124,17,6,114,11,5,125
2022-07-30,32,7,14,Light Rain,3,0,253,8,3,140,7,5,126,10,3,97,9,4,96,8,4,138
2022-07-31,20,0,9,Partly Cloudy,1,1,290,3,1,100,5,1,104,3,2,145,4,2,123,2,1,107
2022-08-01,28,0,27,Clear,2,1,294,2,1,101,2,2,132,4,1,105,2,2,111,2,2,119
2022-08-02,23,0,17,Clear,1,1,280,4,2,149,5,2,149,2,2,118,3,1,121,4,1,125
2022-08-03,23,0,15,Clear,2,1,295,3,0,101,2,0,129,3,2,113,3,0,111,3,2,103
2022-08-04,30,0,22,Partly Cloudy,2,1,305,5,1,128,3,2,111,2,1,136,4,2,129,1,0,111
2022-08-05,27,4,13,Clear,3,0,302,4,0,117,3,1,107,2,1,114,2,1,129,3,1,141
2022-08-06,22,0,12,Partly Cloudy,1,0,285,5,2,110,3,0,124,3,1,131,3,2,108,1,1,133
2022-08-07,23,0,13,Clear,2,1,287,5,0,148,3,0,127,1,1,110,3,1,108,2,0,128
2022-08-08,30,0,23,Clear,2,0,301,5,1,141,3,0,124,5,0,134,2,1,136,3,1,150
2022-08-09,26,0,12,Clear,1,0,313,3,1,126,3,1,138,2,0,139,2,1,114,3,1,126
2022-08-10,25,0,10,Partly Cloudy,2,0,309,4,2,133,1,1,101,3,1,143,5,1,142,2,0,116
2022-08-11,32,0,8,Clear,2,1,320,1,0,118,2,0,125,3,1,120,1,0,107,5,1,104
2022-08-12,33,10,14,Light Rain,5,0,284,7,4,95,7,3,139,8,4,102,6,4,108,8,2,92
2022-08-13,22,0,10,Clear,2,0,309,2,0,139,2,1,126,4,1,115,1,1,116,2,0,124
2022-08-14,20,0,16,Clear,2,1,305,4,1,104,2,1,131,3,0,134,4,1,144,4,1,149
2022-08-15,28,0,13,Clear,2,1,309,3,0,111,5,1,100,4,1,128,4,2,102,1,1,137
2022-08-16,33,0,20,Clear,3,1,316,2,1,122,2,2,107,3,0,145,4,2,111,2,1,122
2022-08-17,34,0,27,Clear,2,0,307,4,1,146,4,1,118,2,2,118,3,0,128,4,1,132
2022-08-18,23,9,9,Light Rain,4,0,269,5,3,123,7,3,138,8,5,139,8,4,136,6,5,128
2022-08-19,24,6,20,Light Rain,5,1,258,7,4,95,6,5,131,5,4,129,7,3,122,8,2,120
2022-08-20,33,0,12,Clear,2,0,291,4,0,141,4,2,142,3,1,125,2,1,131,1,1,126
2022-08-21,20,11,12,Heavy Rain,9,1,256,13,5,121,20,5,126,17,8,120,18,4,106,16,7,88
2022-08-22,33,9,6,Light Rain,4,1,256,8,2,121,6,5,118,5,4,135,9,3,118,7,4,126
2022-08-23,23,0,11,Partly Cloudy,1,1,293,4,2,119,1,1,140,5,1,144,4,0,110,2,2,139
2022-08-24,24,3,27,Clear,2,0,319,4,2,125,5,1,104,2,0,116,3,1,144,3,1,108
2022-08-25,33,0,23,Clear,2,1,319,3,1,134,5,1,114,4,1,105,3,0,116,4,2,134
2022-08-26,23,0,18,Partly Cloudy,1,0,285,1,1,141,5,1,123,2,1,139,2,1,144,1,2,149
2022-08-27,34,0,16,Clear,3,0,307,3,0,126,1,1,111,1,2,126,4,1,131,4,2,146
2022-08-28,24,0,8,Clear,2,0,301,2,1,107,1,2,133,1,1,124,2,1,149,3,1,142
2022-08-29,33,0,19,Clear,2,1,289,5,2,109,2,2,117,2,1,149,5,1,114,3,1,107
2022-08-30,20,9,16,Light Rain,4,0,297,9,4,95,6,3,132,7,4,134,6,4,92,6,4,127
2022-08-31,28,0,30,Clear,2,0,319,5,1,120,3,1,146,2,1,133,3,1,139,1,0,125
2022-09-01,17,0,8,Partly Cloudy,2,1,289,4,1,121,1,1,112,2,1,117,2,1,144,1,1,132
2022-09-02,22,0,29,Clear,2,1,292,2,0,118,2,1,135,3,1,145,2,1,148,3,0,150
2022-09-03,21,6,15,Light Rain,4,1,280,10,3,105,9,3,107,6,4,98,7,2,118,9,4,132
2022-09-04,20,0,13,Clear,2,1,289,1,1,120,3,0,129,2,1,118,2,1,136,3,0,129
2022-09-05,24,0,11,Partly Cloudy,2,1,299,1,1,121,3,1,135,3,1,120,2,0,113,5,1,106
2022-09-06,17,0,25,Partly Cloudy,2,0,314,3,1,111,4,1,127,3,1,139,2,2,109,2,1,109
2022-09-07,12,15,28,Heavy Rain,9,1,271,11,4,117,13,5,127,10,6,128,15,5,104,17,6,84
2022-09-08,22,2,24,Clear,2,0,317,5,2,141,2,1,148,4,1,109,4,1,118,4,1,115
2022-09-09,15,0,16,Partly Cloudy,1,1,296,2,2,112,3,2,148,3,1,126,1,1,139,5,2,130
2022-09-10,20,0,9,Clear,1,0,302,1,0,102,3,0,104,3,1,120,3,2,123,2,1,138
2022-09-11,16,12,18,Heavy Rain,9,2,265,20,6,127,15,7,94,17,7,110,12,5,118,13,8,123
2022-09-12,13,6,14,Light Rain,5,2,259,6,3,140,7,4,95,6,4,100,5,4,112,6,4,106
2022-09-13,12,0,9,Clear,2,1,292,4,1,106,2,1,124,2,0,148,2,1,144,4,1,116
2022-09-14,17,0,18,Partly Cloudy,1,0,300,1,0,127,3,2,127,3,1,137,4,2,122,2,1,126
2022-09-15,20,11,14,Heavy Rain,6,1,226,16,6,108,12,6,100,13,5,104,19,5,94,19,7,109
2022-09-16,21,0,8,Clear,1,1,316,3,1,150,2,0,149,2,2,109,4,2,136,4,1,113
2022-09-17,11,10,8,Light Rain,3,1,264,7,4,137,10,4,94,9,3,134,9,2,125,6,4,116
2022-09-18,16,7,22,Light Rain,3,2,296,10,3,90,6,5,139,9,3,95,10,4,110,6,3,111
2022-09-19,23,0,8,Clear,3,0,283,3,1,113,4,2,130,4,2,118,3,2,118,2,0,108
2022-09-20,14,0,23,Clear,2,0,310,4,2,104,4,0,127,3,1,124,4,1,134,5,1,147
2022-09-21,12,0,8,Partly Cloudy,2,0,312,3,0,133,2,2,135,3,1,102,3,2,103,4,2,108
2022-09-22,20,0,29,Clear,2,0,315,5,0,122,2,2,142,2,1,104,5,1,106,2,0,131
2022-09-23,22,0,19,Clear,2,1,283,4,1,128,3,2,140,3,0,131,3,0,105,2,1,137
2022-09-24,11,9,13,Light Rain,5,2,263,6,3,120,7,3,94,7,4,94,6,2,122,8,5,121
2022-09-25,14,0,19,Clear,1,0,315,3,1,145,3,1,134,2,0,130,2,2,103,2,2,112
2022-09-26,17,18,10,Thunderstorm,8,2,210,14,3,87,10,8,108,19,6,71,19,5,78,17,5,99
2022-09-27,12,0,11,Clear,3,1,291,3,0,121,4,0,123,4,0,104,4,0,116,4,2,117
2022-09-28,10,0,14,Clear,2,0,319,2,0,106,2,0,122,1,1,139,4,1,139,4,1,148
2022-09-29,16,0,25,Partly Cloudy,2,0,314,3,2,114,4,1,114,2,1,136,2,0,104,1,2,104
2022-09-30,16,0,21,Partly Cloudy,2,1,318,4,1,136,4,2,129,4,2,143,4,2,127,5,1,113
2022-10-01,11,17,17,Thunderstorm,6,3,225,14,7,96,19,8,96,10,6,88,12,4,116,18,7,99
2022-10-02,12,0,24,Partly Cloudy,2,0,297,3,0,112,4,0,127,2,0,106,4,0,106,3,2,108
2022-10-03,12,0,28,Clear,2,0,293,2,1,149,5,0,106,5,2,131,4,1,147,5,1,116
2022-10-04,16,15,18,Heavy Rain,8,2,275,16,5,126,17,6,123,17,5,109,14,5,105,16,7,82
2022-10-05,22,0,26,Clear,3,0,285,1,1,147,2,0,109,4,0,124,2,1,124,2,0,149
2022-10-06,24,2,28,Clear,1,1,312,2,2,111,1,1,138,3,2,111,3,1,138,2,2,125
2022-10-07,24,19,30,Thunderstorm,8,2,213,17,4,84,13,8,83,13,5,120,15,7,79,13,6,94
2022-10-08,10,0,21,Clear,2,0,285,4,1,108,1,2,131,5,1,105,3,0,150,4,0,105
2022-10-09,23,0,14,Clear,1,1,295,3,2,101,3,2,141,4,0,116,2,0,107,4,1,133
2022-10-10,13,0,17,Clear,1,0,314,4,1,110,4,1,143,2,2,110,3,0,133,1,0,149
2022-10-11,19,16,22,Thunderstorm,7,1,203,14,6,96,13,6,93,11,5,78,12,6,102,10,3,101
2022-10-12,10,8,30,Light Rain,3,1,298,7,3,127,7,4,135,7,5,99,9,4,135,8,3,94
2022-10-13,17,0,25,Partly Cloudy,2,0,303,3,2,142,1,0,146,2,0,114,1,1,110,1,1,138
2022-10-14,15,0,24,Partly Cloudy,2,0,295,2,2,107,4,1,143,1,1,144,1,1,119,3,1,108
2022-10-15,21,0,16,Clear,1,1,280,4,1,135,3,1,102,4,1,142,4,1,130,2,1,131
2022-10-16,16,0,5,Clear,3,0,317,4,0,106,2,1,133,3,0,149,1,1,104,3,2,112
2022-10-17,16,0,28,Partly Cloudy,2,0,281,2,1,141,2,1,118,2,1,116,1,1,134,4,2,144
2022-10-18,25,0,28,Clear,2,0,285,3,1,104,3,2,105,2,2,146,3,0,124,1,1,141
2022-10-19,23,0,6,Partly Cloudy,1,1,314,4,0,140,2,1,131,4,0,122,4,1,126,3,0,128
2022-10-20,25,0,8,Partly Cloudy,2,0,302,4,0,124,4,2,131,3,2,109,4,1,119,5,1,106
2022-10-21,22,0,29,Partly Cloudy,2,0,284,4,0,148,3,1,145,4,1,101,2,1,112,4,0,118
2022-10-22,18,0,30,Clear,1,1,283,5,1,136,2,2,104,4,1,139,1,1,139,3,1,133
2022-10-23,16,0,24,Clear,2,1,292,3,1,116,3,1,109,4,1,117,4,2,111,3,1,150
2022-10-24,15,2,13,Partly Cloudy,2,1,282,1,1,147,2,1,136,2,1,117,4,1,127,4,2,123
2022-10-25,13,0,9,Clear,3,1,314,3,1,141,4,1,139,3,0,137,4,2,125,4,0,111
2022-10-26,11,20,22,Thunderstorm,7,2,202,13,8,112,15,4,113,16,4,112,13,5,105,15,3,86
2022-10-27,15,1,24,Partly Cloudy,2,0,284,3,1,142,4,1,144,3,0,114,3,0,144,4,1,131
2022-10-28,18,0,26,Partly Cloudy,1,1,317,2,0,107,4,1,148,2,1,118,4,1,129,4,1,126
2022-10-29,16,5,9,Partly Cloudy,1,0,298,2,1,115,4,1,144,3,1,127,4,1,129,2,1,115
2022-10-30,24,0,7,Partly Cloudy,1,0,299,1,1,106,1,1,124,2,2,117,2,0,127,4,2,104
2022-10-31,20,0,6,Partly Cloudy,2,0,317,3,1,138,4,1,145,1,2,117,2,2,131,3,0,128
2022-11-01,12,2,10,Clear,2,1,300,3,2,141,2,2,118,4,1,112,3,2,135,3,1,142
2022-11-02,16,19,12,Thunderstorm,9,2,237,10,4,100,15,6,86,19,6,73,18,7,102,10,6,96
2022-11-03,10,5,16,Partly Cloudy,2,0,287,3,1,108,2,1,145,3,1,127,2,2,100,3,1,109
2022-11-04,23,0,12,Clear,2,0,282,3,2,124,1,0,140,5,2,132,3,1,124,1,2,119
2022-11-05,11,0,17,Clear,1,1,313,3,2,138,1,1,131,5,1,125,3,0,111,3,2,136
2022-11-06,20,6,10,Light Rain,4,2,269,10,4,102,9,4,121,7,4,116,9,2,115,8,5,104
2022-11-07,15,0,20,Clear,1,1,304,2,2,116,3,0,123,2,1,127,4,0,126,3,1,149
2022-11-08,16,14,11,Heavy Rain,8,1,253,18,5,106,19,5,105,15,5,115,20,7,107,12,5,120
2022-11-09,15,0,28,Partly Cloudy,3,1,310,2,1,140,4,1,137,1,1,137,2,1,138,4,0,122
2022-11-10,14,13,18,Heavy Rain,6,1,266,20,6,101,17,7,118,19,6,115,13,4,83,14,7,98
2022-11-11,13,18,11,Thunderstorm,7,2,212,19,8,85,10,4,79,12,4,79,17,6,90,16,8,79
2022-11-12,25,0,15,Clear,2,1,312,5,0,136,1,1,147,3,2,128,1,2,127,3,0,109
2022-11-13,21,0,21,Clear,1,1,284,4,0,148,3,2,101,1,1,112,2,1,143,5,1,141
2022-11-14,23,11,20,Heavy Rain,7,2,268,14,5,93,14,7,94,13,6,106,16,4,87,20,4,123
2022-11-15,17,0,24,Clear,2,0,289,3,1,106,5,1,145,2,1,135,4,1,106,4,1,124
2022-11-16,18,0,23,Clear,3,0,303,3,1,128,3,2,127,3,2,128,3,0,104,1,1,114
2022-11-17,24,0,26,Clear,2,1,310,3,0,132,1,1,110,3,1,121,4,0,145,3,0,144
2022-11-18,17,19,13,Thunderstorm,8,1,246,14,8,103,19,7,110,12,4,92,18,7,103,19,8,111
2022-11-19,22,0,20,Clear,2,0,302,4,1,123,4,2,121,2,1,133,4,1,126,4,2,142
2022-11-20,19,0,8,Partly Cloudy,2,0,284,2,0,103,2,2,139,1,1,145,4,1,130,2,1,134
2022-11-21,21,0,29,Partly Cloudy,1,0,293,4,2,114,2,1,134,3,2,115,1,1,148,4,2,136
2022-11-22,11,0,25,Clear,3,1,301,5,1,106,5,2,143,1,2,132,5,1,146,5,0,102
2022-11-23,22,0,24,Partly Cloudy,1,1,284,2,0,118,4,1,111,4,1,141,1,0,116,3,1,121
2022-11-24,19,3,29,Clear,1,1,296,5,0,123,5,0,138,4,0,103,2,1,102,2,0,137
2022-11-25,24,15,7,Heavy Rain,10,2,265,19,4,105,16,7,101,13,8,104,16,4,92,10,5,119
2022-11-26,20,0,18,Partly Cloudy,2,1,294,4,2,125,3,2,137,2,2,137,5,1,105,2,1,135
2022-11-27,22,0,29,Clear,3,0,300,4,2,105,3,0,112,1,0,130,1,2,113,4,1,143
2022-11-28,24,17,21,Thunderstorm,9,3,238,17,7,85,13,8,103,17,8,84,16,4,109,19,5,78
2022-11-29,13,8,18,Light Rain,4,0,276,5,5,140,10,2,105,8,3,133,6,4,112,9,5,93
2022-11-30,22,17,26,Thunderstorm,9,2,219,15,7,101,15,5,94,11,5,106,11,7,120,19,4,76
2022-12-01,-3,0,11,Clear,2,0,282,4,1,127,3,1,117,2,2,130,3,2,106,1,2,119
2022-12-02,-2,0,10,Clear,2,0,304,4,0,129,4,1,135,4,2,134,5,1,107,2,0,120
2022-12-03,3,0,24,Clear,3,0,310,2,0,114,1,0,107,3,0,121,1,0,134,2,1,115
2022-12-04,4,0,12,Clear,3,1,293,3,2,120,2,2,138,4,2,140,2,1,120,2,0,109
2022-12-05,-9,2,8,Light Snow,7,2,222,12,8,102,13,6,105,13,6,92,15,6,130,14,8,95
2022-12-06,2,0,27,Partly Cloudy,2,1,287,4,1,128,3,1,137,1,1,148,5,0,138,3,1,116
2022-12-07,-6,0,13,Light Snow,7,1,271,14,5,105,12,6,119,17,8,125,14,5,115,14,8,101
2022-12-08,-3,4,28,Clear,2,0,316,5,0,132,4,1,105,5,2,143,3,2,122,2,1,140
2022-12-09,1,0,12,Clear,3,0,303,2,2,111,2,1,110,4,1,128,3,2,125,4,1,143
2022-12-10,-4,0,23,Clear,2,0,292,3,1,105,4,1,123,3,1,127,4,0,107,2,0,115
2022-12-11,-3,0,29,Light Snow,7,2,242,20,7,93,20,6,106,18,5,102,17,7,119,14,5,86
2022-12-12,-4,0,25,Clear,3,1,315,5,1,127,5,0,108,4,1,122,1,2,140,2,2,112
2022-12-13,-7,3,11,Light Snow,7,2,223,20,6,83,17,7,114,13,5,81,18,5,80,19,6,126
2022-12-14,-8,17,19,Thunderstorm,5,2,246,11,7,115,11,8,111,17,3,84,16,8,109,12,7,79
2022-12-15,-3,0,18,Clear,1,0,294,4,2,110,1,2,137,4,1,134,2,0,111,5,1,119
2022-12-16,-2,0,19,Clear,3,1,303,4,0,119,5,1,146,1,0,145,3,2,140,5,1,127
2022-12-17,-5,18,23,Thunderstorm,5,2,230,12,4,94,13,8,109,16,7,103,13,3,77,15,4,71
2022-12-18,0,0,18,Clear,3,0,282,4,1,118,4,0,135,1,1,103,1,1,111,3,0,131
2022-12-19,-8,16,23,Thunderstorm,10,2,236,19,7,108,17,5,72,19,7,84,14,4,115,11,6,111
2022-12-20,4,0,12,Clear,2,1,286,2,0,141,5,1,108,2,2,118,4,2,133,2,0,131
2022-12-21,-2,0,29,Clear,3,1,293,4,2,138,4,1,131,4,2,144,1,1,127,4,0,101
2022-12-22,-6,0,11,Clear,2,0,281,2,0,134,2,0,141,2,1,134,2,1,111,4,1,145
2022-12-23,-5,0,28,Clear,1,0,299,3,1,111,2,2,138,4,1,105,5,2,126,1,0,108
2022-12-24,0,0,26,Partly Cloudy,1,1,291,3,2,118,1,1,143,4,1,129,3,2,123,2,1,127
2022-12-25,3,0,5,Clear,2,0,303,2,1,107,4,2,132,2,0,103,4,2,108,3,0,102
2022-12-26,-7,0,12,Clear,1,0,285,3,1,130,4,2,149,3,1,103,1,1,138,4,1,127
2022-12-27,-2,0,29,Clear,3,0,309,4,1,149,3,2,112,4,1,142,5,1,128,4,1,112
2022-12-28,4,0,25,Clear,3,1,306,4,1,146,5,1,139,3,1,136,1,1,141,3,0,117
2022-12-29,0,0,26,Partly Cloudy,1,1,320,2,0,108,3,1,121,2,2,132,5,2,132,3,2,115
2022-12-30,3,0,13,Clear,3,1,302,4,1,149,5,1,107,5,2,128,5,1,124,3,1,128
2022-12-31,-4,0,30,Clear,2,0,284,5,1,115,5,2,118,4,1,106,3,1,129,4,0,133
2023-01-01,2,19,28,Thunderstorm,10,1,217,19,3,95,15,4,109,13,4,87,20,7,90,10,6,108
2023-01-02,-9,2,7,Clear,2,0,316,1,1,112,3,2,119,2,1,122,3,2,119,2,2,130
2023-01-03,-6,0,10,Clear,1,1,313,3,0,133,2,1,112,1,0,107,4,0,110,4,1,142
2023-01-04,-5,15,20,Heavy Snow,20,3,162,23,9,90,28,13,126,29,13,147,25,11,82,28,9,100
2023-01-05,3,0,24,Clear,2,0,283,2,0,119,3,1,125,4,2,124,3,1,108,3,0,138
2023-01-06,0,0,14,Clear,1,1,306,2,2,125,4,2,114,5,2,111,3,2,119,4,1,106
2023-01-07,0,0,14,Clear,2,1,316,4,0,117,2,1,140,2,2,115,4,1,136,4,1,135
2023-01-08,-3,9,15,Light Snow,8,1,234,17,7,85,16,4,120,10,6,102,17,8,116,12,6,117
2023-01-09,-9,11,22,Heavy Snow,17,4,153,22,12,81,33,9,87,24,10,53,27,14,102,30,13,139
2023-01-10,-7,0,13,Clear,3,1,293,5,1,137,5,2,116,5,1,112,3,2,141,2,0,144
2023-01-11,4,0,16,Partly Cloudy,2,0,283,5,1,110,4,1,113,4,1,126,5,0,122,5,1,119
2023-01-12,-10,0,12,Clear,3,0,295,2,1,134,4,0,109,2,1,141,3,1,128,1,0,121
2023-01-13,-3,0,21,Clear,3,1,312,3,0,132,3,1,142,2,2,106,4,1,135,5,2,134
2023-01-14,-8,0,13,Light Snow,7,1,261,20,5,119,11,8,122,17,5,84,16,6,117,18,4,122
2023-01-15,-3,0,10,Clear,1,1,318,5,1,126,1,1,129,2,2,124,1,1,130,5,1,114
2023-01-16,-7,3,6,Clear,2,0,291,3,1,108,2,0,124,3,2,147,1,1,113,2,0,115
2023-01-17,-3,8,27,Light Snow,6,3,259,10,6,93,17,4,99,12,6,92,18,6,80,14,8,102
2023-01-18,1,0,10,Partly Cloudy,2,1,306,4,0,134,5,1,138,4,2,134,2,1,103,3,1,102
2023-01-19,-3,0,18,Clear,2,1,306,4,0,121,4,2,132,4,0,102,2,1,131,4,1,107
2023-01-20,-4,0,15,Clear,3,1,320,1,1,124,3,1,131,1,2,139,5,0,121,4,2,143
2023-01-21,3,15,19,Heavy Rain,8,3,257,18,8,127,13,7,112,16,4,99,12,7,98,12,4,114
2023-01-22,-1,0,9,Clear,1,1,291,3,2,146,5,2,132,1,0,136,3,1,104,5,0,114
2023-01-23,5,15,8,Heavy Rain,6,2,254,18,7,128,13,6,81,18,5,104,12,8,112,11,4,109
2023-01-24,3,0,27,Clear,3,0,295,2,0,127,4,1,149,1,0,106,4,1,128,2,1,113
2023-01-25,-2,20,28,Thunderstorm,8,1,206,13,4,73,13,8,83,11,4,94,20,5,110,13,3,106
2023-01-26,-7,5,7,Light Snow,7,3,271,19,6,84,11,7,101,12,5,128,20,6,110,16,8,126
2023-01-27,-2,0,29,Clear,3,0,295,4,1,114,4,1,139,3,0,145,4,0,110,3,1,136
2023-01-28,3,0,19,Clear,2,1,283,3,1,139,2,1,140,3,1,121,1,1,126,1,0,149
2023-01-29,-7,0,17,Clear,2,0,297,4,1,136,2,0,102,2,2,122,3,1,111,1,2,118
2023-01-30,5,0,12,Clear,2,1,302,2,2,123,2,1,125,2,1,122,5,0,105,1,1,143
2023-01-31,-5,0,15,Clear,3,0,305,4,0,142,1,1,101,5,1,142,5,1,103,2,1,115
2023-02-01,-4,0,25,Clear,3,1,291,3,1,121,1,1,145,4,2,128,4,2,122,1,2,104
2023-02-02,2,1,28,Partly Cloudy,2,1,281,3,2,120,4,2,107,5,1,111,4,0,146,5,1,112
2023-02-03,-3,0,13,Clear,2,1,281,4,2,100,1,2,132,2,2,118,2,1,141,3,0,149
2023-02-04,-2,0,15,Light Snow,8,3,272,13,8,120,19,7,95,13,6,121,16,7,105,12,4,113
