Date,Temperature (°C),Precipitation (mm),Wind Speed (km/h),Weather Condition,Underground Delays (min),Underground Cancellations (%),Underground Ridership (thousands),Bus Delays (min),Bus Cancellations (%),Bus Ridership (thousands),Overground Delays (min),Overground Cancellations (%),Overground Ridership (thousands),Tram Delays (min),Tram Cancellations (%),Tram Ridership (thousands),DLR Delays (min),DLR Cancellations (%),DLR Ridership (thousands),National Rail Delays (min),National Rail Cancellations (%),National Rail Ridership (thousands)
20/04/2022,11.2,0,23,Partly Cloudy,1,0,282,3,2,139,3,0,119,5,0,116,4,1,146,3,1,123
21/04/2022,12.6,0,22,Clear,3,0,281,1,1,119,4,1,101,4,0,121,3,2,123,4,2,121
22/04/2022,12.4,0,6,Partly Cloudy,3,0,319,2,2,116,4,1,137,2,1,105,4,1,135,4,2,105
23/04/2022,13.4,29,20,Thunderstorm,10,3,175,26,14,86,34,11,146,31,14,60,29,9,80,29,13,54
24/04/2022,13.1,0,7,Clear,2,0,310,3,2,111,4,0,120,2,2,135,1,0,115,2,1,133
25/04/2022,14,0,18,Clear,2,1,300,3,2,144,1,1,142,4,1,137,4,1,110,5,1,108
26/04/2022,14,0,23,Clear,3,0,304,4,1,124,5,1,125,2,0,106,5,2,148,1,1,102
27/04/2022,14.2,0,7,Clear,2,1,306,4,2,119,3,2,129,1,2,103,2,0,104,1,0,122
28/04/2022,12.8,26,10,Thunderstorm,10,3,166,25,11,117,29,15,102,27,9,126,22,11,92,30,14,145
29/04/2022,11.6,0,21,Clear,2,1,304,5,1,123,3,2,131,4,2,131,3,1,133,1,1,137
30/04/2022,11.7,0,14,Partly Cloudy,2,0,297,3,1,112,4,1,132,4,2,119,3,1,144,5,1,105
01/05/2022,12.1,0,16,Clear,2,1,318,4,0,129,3,2,118,3,1,126,4,0,128,1,1,133
02/05/2022,12.3,0,19,Clear,1,1,286,2,1,105,5,0,139,4,2,121,4,2,109,3,0,131
03/05/2022,13.6,0,21,Clear,3,0,306,1,1,136,2,1,146,1,2,103,2,0,150,2,2,150
04/05/2022,14,0,21,Clear,1,0,311,4,0,109,5,0,137,1,2,145,2,0,124,2,1,133
05/05/2022,13.8,0,21,Clear,2,1,311,3,0,100,4,2,135,1,1,141,3,0,129,4,0,130
06/05/2022,14.9,0,18,Clear,1,0,305,1,1,133,2,1,127,2,1,145,3,1,102,1,0,139
07/05/2022,14.8,0,20,Clear,1,0,293,3,1,120,4,2,141,4,1,132,3,2,128,1,2,138
08/05/2022,16.1,12,11,Heavy Rain,8,1,243,12,5,115,19,4,108,10,4,115,17,7,104,19,5,92
09/05/2022,15,0,10,Clear,2,0,282,1,0,135,3,0,112,4,1,135,3,0,149,3,0,120
10/05/2022,14.8,0,24,Partly Cloudy,1,0,310,2,1,135,4,1,135,5,1,144,1,1,102,4,0,142
11/05/2022,15.6,32,22,Thunderstorm,17,2,193,31,11,83,27,14,75,22,14,53,34,10,101,22,14,125
12/05/2022,16.9,0,9,Clear,2,1,317,3,1,148,2,2,121,4,1,117,1,2,141,1,2,130
13/05/2022,17.6,18,18,Heavy Rain,6,2,247,12,5,128,13,5,107,17,7,118,10,6,119,19,6,83
14/05/2022,16.8,34,6,Thunderstorm,12,3,173,26,11,121,26,12,80,25,12,99,31,12,130,27,11,117
15/05/2022,15.8,0,17,Clear,2,1,319,5,1,125,1,0,139,1,1,147,4,2,143,4,0,126
16/05/2022,15.7,0,22,Clear,1,0,289,5,1,128,3,1,138,3,2,149,5,1,147,3,2,145
17/05/2022,16.9,0,13,Clear,2,1,289,3,1,130,5,1,139,3,2,113,2,2,135,4,1,119
18/05/2022,16.8,20,14,Heavy Rain,8,2,277,17,8,108,16,4,87,16,6,120,15,8,129,11,6,113
19/05/2022,16,0,21,Partly Cloudy,3,1,298,3,1,125,2,2,138,4,2,114,1,2,150,3,0,139
20/05/2022,14.8,0,11,Partly Cloudy,2,1,292,3,2,110,3,1,139,2,1,135,3,0,135,3,0,131
21/05/2022,16.3,27,20,Thunderstorm,11,2,173,32,9,134,30,10,102,34,10,100,29,9,54,20,10,57
22/05/2022,17.1,0,6,Clear,1,0,293,3,2,120,3,0,100,5,0,148,2,1,150,2,1,139
23/05/2022,15.5,0,7,Clear,1,1,287,1,1,117,3,0,137,3,1,109,3,2,116,1,0,134
24/05/2022,17,14,6,Heavy Rain,7,2,275,11,7,100,18,6,82,19,4,110,19,4,108,18,8,116
25/05/2022,16.1,0,19,Clear,3,0,284,4,2,123,5,2,145,5,2,141,4,0,107,2,0,106
26/05/2022,17.2,0,11,Partly Cloudy,2,0,315,2,1,115,3,2,108,5,0,127,5,2,112,2,1,102
27/05/2022,16.8,0,16,Clear,2,1,305,4,1,109,2,1,114,3,1,137,2,2,134,1,0,132
28/05/2022,16.2,2,8,Partly Cloudy,2,1,318,3,1,114,3,0,120,1,0,104,3,2,119,4,1,125
29/05/2022,15.4,0,6,Clear,2,0,290,3,2,142,5,1,119,1,2,116,3,2,126,3,0,125
30/05/2022,16.8,0,10,Clear,2,1,282,3,1,139,1,2,126,2,2,108,3,1,126,3,0,133
31/05/2022,16.9,0,7,Clear,2,0,307,1,1,142,4,1,144,4,1,149,4,1,120,5,1,100
01/06/2022,16.7,11,22,Heavy Rain,8,1,267,15,6,98,19,5,85,13,7,113,12,4,113,17,5,122
02/06/2022,18.7,0,17,Clear,2,0,288,4,2,106,1,1,131,4,1,129,4,1,131,3,2,112
03/06/2022,18.1,29,13,Thunderstorm,13,5,196,35,9,139,25,8,89,28,9,104,32,11,85,25,14,55
04/06/2022,18.2,0,23,Clear,2,0,316,2,1,107,5,1,131,3,1,111,3,2,118,5,0,147
05/06/2022,18,0,14,Partly Cloudy,2,0,301,1,1,117,3,1,135,4,0,139,1,1,105,4,1,122
06/06/2022,18.8,8,17,Light Rain,5,1,263,8,4,111,9,4,92,6,3,125,6,5,106,8,2,134
07/06/2022,19.7,33,11,Thunderstorm,17,4,187,34,14,149,23,10,114,31,12,57,33,15,91,23,8,74
08/06/2022,20,0,7,Clear,2,0,303,4,2,123,4,1,111,2,1,102,2,1,132,1,1,128
09/06/2022,19.2,0,19,Clear,2,0,285,5,1,126,4,0,112,4,2,119,2,2,115,1,1,119
10/06/2022,17.9,0,20,Clear,1,0,308,1,0,119,2,2,129,2,1,119,2,0,132,1,1,110
11/06/2022,17.4,0,22,Partly Cloudy,2,1,282,2,1,119,3,0,107,3,2,120,1,1,115,2,1,136
12/06/2022,18.8,0,11,Clear,1,1,306,1,1,122,5,2,109,4,1,109,4,1,102,4,1,107
13/06/2022,18.4,0,8,Partly Cloudy,1,0,285,3,1,120,2,2,103,2,0,101,2,0,113,4,0,139
14/06/2022,19.1,0,16,Clear,1,1,303,5,2,104,2,0,142,4,1,105,2,2,146,2,0,117
15/06/2022,17.8,0,15,Clear,2,0,289,4,1,118,2,0,103,3,1,122,4,1,119,2,2,129
16/06/2022,17,0,14,Partly Cloudy,3,1,309,1,1,138,3,1,145,2,0,135,4,2,132,4,1,104
17/06/2022,18.3,8,13,Light Rain,3,1,258,6,2,114,9,5,131,7,4,104,5,4,122,9,4,98
18/06/2022,19.5,0,21,Partly Cloudy,2,0,287,1,0,123,5,2,136,1,1,134,2,2,146,2,1,107
19/06/2022,19.9,5,19,Light Rain,4,1,274,8,4,138,9,4,125,8,2,98,9,4,121,7,2,106
20/06/2022,19.4,0,24,Clear,2,0,320,4,1,150,3,0,128,2,1,147,4,1,115,1,1,105
21/06/2022,19.3,0,20,Clear,2,0,284,2,1,132,5,1,137,2,2,108,2,0,115,3,2,140
22/06/2022,18.9,0,17,Partly Cloudy,2,1,307,4,0,110,4,2,120,5,0,121,3,2,114,3,0,126
23/06/2022,19.9,0,21,Partly Cloudy,1,1,290,2,1,135,3,0,145,4,1,125,1,1,126,3,0,139
24/06/2022,19.1,0,10,Clear,1,1,297,1,0,124,2,1,120,4,2,126,4,2,146,2,2,145
25/06/2022,18.8,0,24,Clear,2,1,292,2,1,128,4,1,141,2,1,110,3,2,111,4,1,102
26/06/2022,17.8,0,10,Clear,2,0,299,3,2,116,2,1,133,4,2,144,2,1,137,5,1,122
27/06/2022,19.3,0,15,Partly Cloudy,3,0,293,2,2,150,4,1,101,4,1,132,3,1,147,1,1,120
28/06/2022,19.8,0,5,Clear,1,0,309,2,1,112,3,1,117,3,2,105,4,1,106,3,0,141
29/06/2022,18.3,18,17,Heavy Rain,9,2,271,20,6,118,15,4,96,11,8,91,16,5,113,12,7,86
30/06/2022,19.6,0,19,Clear,1,1,285,2,1,114,2,1,119,2,1,119,4,0,131,3,1,112
01/07/2022,19,0,12,Clear,3,1,296,2,2,134,4,1,142,4,1,130,3,0,140,1,1,117
02/07/2022,19.5,0,25,Clear,1,1,289,1,0,101,3,1,109,4,0,146,3,0,148,2,1,114
03/07/2022,20.9,0,8,Clear,2,0,286,3,2,114,2,2,107,3,2,142,1,1,107,5,2,112
04/07/2022,21.7,0,10,Clear,1,0,316,5,0,110,3,2,131,3,1,105,3,2,104,3,1,127
05/07/2022,22,0,22,Clear,2,0,312,2,2,113,1,0,149,2,0,106,2,0,126,2,1,107
06/07/2022,21.8,0,6,Clear,2,0,304,3,1,108,2,0,127,3,1,139,1,2,106,4,1,143
07/07/2022,20.7,0,12,Partly Cloudy,3,0,305,3,0,108,5,1,106,2,1,126,2,1,108,2,0,144
08/07/2022,20.2,0,12,Clear,2,1,314,2,0,134,2,1,105,3,1,106,4,1,111,2,1,105
09/07/2022,22,0,7,Partly Cloudy,2,1,291,4,1,128,2,1,119,2,1,134,4,1,112,4,2,121
10/07/2022,20.7,0,21,Clear,2,1,295,4,1,134,3,0,130,4,2,119,1,2,131,5,0,117
11/07/2022,20.1,0,23,Clear,1,0,304,3,1,115,3,0,131,3,2,132,3,1,145,1,1,147
12/07/2022,21.1,0,9,Partly Cloudy,1,0,288,2,2,130,4,2,112,1,1,125,3,0,123,2,1,111
13/07/2022,20.9,0,11,Partly Cloudy,3,1,319,5,1,122,5,1,111,4,0,117,2,0,100,5,1,104
14/07/2022,20.1,0,25,Clear,1,0,303,2,1,121,2,2,102,2,2,142,1,2,135,2,1,115
15/07/2022,19.7,0,17,Partly Cloudy,2,0,299,4,2,116,3,1,136,2,1,121,5,1,148,1,1,121
16/07/2022,20.7,0,22,Clear,2,1,295,4,2,125,4,1,108,3,0,123,4,0,102,3,1,121
17/07/2022,20.8,0,23,Clear,2,1,313,1,1,137,4,2,123,2,1,132,3,0,103,5,0,115
18/07/2022,21.9,0,9,Clear,2,0,317,2,1,106,3,1,111,3,0,105,3,1,106,5,0,106
19/07/2022,21.1,4,21,Light Rain,3,1,298,7,3,104,6,3,105,8,4,129,9,3,96,8,3,94
20/07/2022,21.4,0,20,Clear,3,1,282,3,1,135,3,1,118,2,2,116,1,0,143,3,2,140
21/07/2022,22.5,0,9,Clear,2,0,302,3,1,102,1,1,110,4,1,149,4,1,131,1,1,137
22/07/2022,22.7,0,9,Partly Cloudy,2,1,304,2,0,112,5,2,129,3,1,123,4,1,142,4,1,142
23/07/2022,22.5,3,19,Light Rain,5,2,283,6,2,107,9,5,102,9,4,92,8,4,104,9,3,94
24/07/2022,21.4,0,13,Partly Cloudy,2,0,312,3,2,105,4,1,145,2,1,122,3,0,107,4,1,119
25/07/2022,22.5,25,22,Thunderstorm,18,3,187,26,14,103,31,9,109,28,12,120,34,13,72,32,9,112
26/07/2022,23.4,34,21,Thunderstorm,15,3,170,35,9,108,21,10,126,25,15,100,28,8,146,23,12,90
27/07/2022,22.7,0,18,Clear,2,1,298,2,1,111,2,1,127,1,1,150,5,2,113,1,2,103
28/07/2022,21.7,0,9,Partly Cloudy,3,1,313,2,1,118,4,0,135,5,0,105,1,1,115,4,1,124
29/07/2022,22.4,0,12,Partly Cloudy,3,0,286,2,1,115,4,2,110,3,1,125,3,2,110,1,1,120
30/07/2022,21.3,22,11,Thunderstorm,20,3,161,29,10,99,27,11,130,23,14,129,25,9,78,25,12,55
31/07/2022,22.7,11,7,Heavy Rain,6,3,257,12,7,120,18,7,111,15,5,91,16,8,110,19,5,115
01/08/2022,22.6,0,18,Clear,1,1,282,3,1,118,4,1,145,3,1,145,5,2,136,2,0,141
02/08/2022,23.1,0,11,Clear,2,0,295,5,0,129,2,1,128,5,0,111,4,1,108,3,1,102
03/08/2022,21.9,0,15,Clear,2,1,288,4,1,124,5,1,112,4,1,117,2,1,115,4,1,122
04/08/2022,21.3,0,11,Clear,2,0,302,4,1,147,4,2,144,3,1,106,4,1,125,4,1,126
05/08/2022,20.9,0,23,Partly Cloudy,3,0,316,2,2,110,3,1,132,3,1,127,2,1,110,4,0,127
06/08/2022,20.7,0,15,Clear,3,1,309,3,1,102,2,2,119,3,1,114,1,1,122,3,1,140
07/08/2022,21.5,0,15,Clear,3,0,286,3,1,100,4,1,124,3,1,108,1,1,135,3,1,129
08/08/2022,21.5,0,7,Partly Cloudy,2,1,299,4,1,103,5,1,107,1,1,135,4,2,117,3,1,149
09/08/2022,20.8,0,8,Partly Cloudy,2,1,281,1,0,130,3,2,123,1,0,100,4,2,150,3,0,112
10/08/2022,21.1,0,7,Clear,2,1,290,4,0,146,2,0,117,2,1,134,3,1,118,1,2,141
11/08/2022,19.9,0,18,Clear,2,1,288,2,2,116,2,1,137,2,2,134,2,1,136,2,1,133
12/08/2022,20.3,0,16,Clear,2,1,311,4,1,149,1,0,117,2,1,102,2,1,134,5,2,109
13/08/2022,20.7,14,21,Heavy Rain,7,1,246,12,6,104,13,8,108,18,7,113,15,4,111,14,4,102
14/08/2022,21.4,0,12,Clear,3,0,286,2,2,108,2,1,142,5,1,147,2,0,147,3,0,124
15/08/2022,22.1,0,22,Clear,3,1,304,4,1,104,2,1,110,2,1,102,4,1,106,4,2,101
16/08/2022,21,0,13,Partly Cloudy,2,0,289,1,2,149,5,2,142,4,2,110,3,1,144,4,2,124
17/08/2022,21.6,0,8,Partly Cloudy,2,1,315,3,1,126,1,1,115,5,0,123,5,2,135,3,1,118
18/08/2022,20.3,0,11,Clear,2,0,302,4,0,120,2,0,130,2,0,145,3,0,103,1,1,133
19/08/2022,20.9,29,13,Thunderstorm,15,4,167,22,14,71,24,13,118,32,9,85,22,12,79,30,8,56
20/08/2022,20.7,0,23,Partly Cloudy,2,0,292,4,0,115,1,1,110,1,1,118,3,1,106,4,0,122
21/08/2022,21,0,16,Clear,2,0,299,2,1,108,4,1,104,5,1,116,1,1,119,5,0,102
22/08/2022,22.3,0,6,Partly Cloudy,1,1,315,1,0,101,1,0,140,2,1,139,3,1,101,3,0,138
23/08/2022,21.2,0,18,Clear,2,0,315,1,0,131,4,1,133,3,0,131,4,2,101,4,1,100
24/08/2022,21.5,17,10,Heavy Rain,7,2,242,16,5,112,19,5,105,16,6,98,16,4,98,15,4,105
25/08/2022,21.8,0,7,Partly Cloudy,2,0,290,3,2,126,4,1,119,2,1,118,2,1,143,4,1,145
26/08/2022,20.4,6,7,Light Rain,2,1,280,8,4,128,6,4,119,10,3,93,8,4,104,8,2,138
27/08/2022,19.5,2,14,Clear,2,1,290,4,0,119,2,0,132,2,2,133,4,2,147,3,1,117
28/08/2022,20.6,0,24,Clear,2,0,312,1,1,121,1,1,126,1,1,148,5,1,126,2,2,114
29/08/2022,20.6,16,6,Heavy Rain,9,2,254,13,7,80,13,7,125,12,6,107,19,4,101,12,4,87
30/08/2022,22.1,0,24,Clear,3,1,285,3,1,119,3,1,133,4,1,146,5,0,101,3,1,114
31/08/2022,21.1,0,17,Clear,3,1,295,4,0,123,2,0,117,2,1,134,2,0,140,1,1,125
01/09/2022,21.1,0,19,Clear,2,0,289,3,1,103,1,2,143,3,1,142,4,1,116,2,1,114
02/09/2022,19.7,0,8,Partly Cloudy,1,0,310,3,1,124,4,2,132,4,0,144,5,1,138,3,1,143
03/09/2022,19.5,0,18,Partly Cloudy,2,0,299,5,1,147,4,1,117,2,1,122,4,2,116,4,1,116
04/09/2022,18.8,0,12,Clear,2,0,302,2,2,111,3,0,149,3,2,138,4,2,105,4,1,139
05/09/2022,19.8,0,7,Clear,2,0,284,3,2,128,3,1,133,5,1,103,3,2,119,3,0,107
06/09/2022,20.3,0,11,Clear,3,0,313,2,2,150,2,0,107,4,0,113,2,1,104,4,2,121
07/09/2022,19.9,0,20,Clear,2,1,308,2,1,113,3,1,127,3,2,104,3,1,119,3,2,114
08/09/2022,20.4,0,18,Partly Cloudy,2,1,319,2,0,114,3,0,145,3,2,112,2,0,113,3,2,119
09/09/2022,20.1,0,6,Clear,1,1,310,3,1,106,4,2,141,2,1,126,5,2,118,4,2,113
10/09/2022,20.4,0,12,Clear,2,1,301,1,1,128,3,1,104,4,2,126,4,2,132,4,1,113
11/09/2022,19.9,0,11,Partly Cloudy,2,0,305,3,2,124,5,1,133,5,0,137,2,2,130,5,2,104
12/09/2022,18.3,0,15,Clear,1,1,282,4,2,139,1,0,127,5,1,117,2,1,132,1,1,133
13/09/2022,18.2,0,21,Clear,2,1,316,3,0,141,2,2,101,5,1,139,3,2,111,2,0,147
14/09/2022,18,0,19,Partly Cloudy,2,1,308,4,0,105,1,1,125,3,2,117,4,1,111,3,2,106
15/09/2022,18,16,17,Heavy Rain,9,2,248,19,5,118,15,8,120,19,5,113,17,7,105,10,5,96
16/09/2022,19,0,7,Partly Cloudy,1,0,289,4,1,118,4,0,119,3,0,144,4,1,112,1,1,126
17/09/2022,18.1,0,13,Clear,3,0,296,3,0,111,2,2,138,4,1,125,2,0,117,3,0,104
18/09/2022,17.4,0,13,Clear,1,0,283,2,0,135,3,1,106,2,0,149,4,0,131,2,0,135
19/09/2022,16.5,0,18,Clear,3,1,311,2,0,137,5,1,149,2,1,109,3,2,117,5,1,123
20/09/2022,17.8,39,10,Thunderstorm,13,4,195,29,13,128,24,14,92,23,10,75,23,10,68,30,12,115
21/09/2022,17.4,0,8,Clear,2,1,293,4,2,137,2,1,146,3,2,120,5,2,133,1,1,146
22/09/2022,18.7,20,22,Heavy Rain,8,3,270,19,4,87,11,8,104,11,5,98,18,7,114,10,8,91
23/09/2022,18.9,4,5,Light Rain,4,1,253,6,5,95,6,3,132,6,5,108,7,2,124,6,4,101
24/09/2022,18.3,0,20,Clear,2,1,284,3,1,123,4,0,106,2,2,137,1,1,113,4,1,148
25/09/2022,17.4,0,19,Partly Cloudy,2,1,292,3,2,147,4,1,141,1,0,133,2,2,122,3,1,138
26/09/2022,17.5,0,20,Clear,1,1,284,5,1,149,2,2,107,1,0,123,1,1,116,2,1,108
27/09/2022,18.4,0,23,Clear,3,1,319,1,1,141,1,1,140,3,0,135,1,2,102,2,1,132
28/09/2022,19.6,7,12,Light Rain,5,1,266,8,3,110,7,4,136,9,3,115,6,4,120,10,3,128
29/09/2022,19.6,0,18,Partly Cloudy,3,1,282,4,1,116,2,0,103,4,0,101,3,1,108,1,0,134
30/09/2022,18,0,8,Clear,2,0,287,2,1,137,1,2,141,4,1,141,2,0,102,5,1,146
01/10/2022,16.2,0,23,Partly Cloudy,2,1,318,2,1,136,2,2,104,3,0,115,2,2,110,4,2,125
02/10/2022,14.8,30,5,Thunderstorm,15,5,158,29,15,136,33,14,81,33,15,100,25,11,83,23,12,106
03/10/2022,14.5,52,8,Thunderstorm,11,4,170,21,10,127,29,11,69,29,14,115,32,12,122,33,13,141
04/10/2022,14.2,0,17,Partly Cloudy,1,1,314,2,1,141,2,1,128,3,0,105,1,1,112,4,1,138
05/10/2022,12.9,0,11,Partly Cloudy,2,1,282,4,1,141,3,1,103,4,1,101,1,2,117,4,2,147
06/10/2022,14.3,0,11,Clear,2,0,284,4,1,143,3,1,122,3,2,107,3,1,122,2,1,112
07/10/2022,13.8,0,15,Clear,2,0,316,3,2,117,4,1,104,1,1,116,3,2,112,2,2,125
08/10/2022,14.8,26,8,Thunderstorm,19,5,199,26,14,91,27,14,68,23,10,129,26,11,150,26,10,112
09/10/2022,15.4,40,6,Thunderstorm,15,3,165,27,14,121,34,13,51,24,14,114,35,9,80,25,10,75
10/10/2022,14.8,0,11,Clear,2,0,302,3,2,128,5,1,115,2,1,126,4,0,133,4,1,124
11/10/2022,15.9,0,7,Partly Cloudy,1,1,287,1,0,119,1,0,138,4,2,142,3,2,126,3,1,111
12/10/2022,16.1,0,8,Clear,1,1,320,2,1,111,4,0,146,4,2,128,4,1,142,4,1,132
13/10/2022,16.7,0,18,Clear,1,1,283,2,0,130,3,1,110,4,2,103,2,1,140,4,1,144
14/10/2022,15.1,40,21,Thunderstorm,16,5,190,31,8,61,32,9,53,34,14,72,32,8,79,29,13,51
15/10/2022,14.3,65,18,Thunderstorm,14,2,180,30,14,79,35,11,80,25,12,144,31,12,66,22,12,123
16/10/2022,14.9,7,13,Light Rain,5,1,266,7,2,114,9,5,115,6,4,128,5,5,131,7,4,126
17/10/2022,15.1,8,8,Light Rain,4,1,277,9,3,127,7,3,107,10,4,91,10,4,97,5,3,121
18/10/2022,15.1,29,9,Thunderstorm,11,4,167,28,15,64,20,9,96,31,12,99,25,10,88,29,9,127
19/10/2022,15,33,24,Thunderstorm,10,3,172,30,9,143,30,14,83,32,11,75,34,9,144,27,15,104
20/10/2022,15.4,32,20,Thunderstorm,18,2,171,26,9,94,32,10,93,34,8,109,31,13,122,31,8,103
21/10/2022,15.8,1,21,Partly Cloudy,2,1,311,5,2,124,4,1,141,4,0,112,2,2,141,3,1,141
22/10/2022,14.7,31,23,Thunderstorm,18,3,153,30,14,116,26,9,141,24,10,132,35,13,112,25,8,69
23/10/2022,14.7,57,9,Thunderstorm,15,4,180,25,14,94,31,12,62,29,12,140,33,9,58,24,15,52
24/10/2022,15,0,18,Clear,1,0,284,1,0,129,3,1,116,2,1,110,4,0,147,1,2,142
25/10/2022,15.2,0,8,Clear,2,0,292,3,0,119,2,1,149,3,1,118,4,0,148,3,1,149
26/10/2022,16.1,0,5,Partly Cloudy,2,0,286,3,1,114,5,0,103,4,2,148,4,0,149,5,0,128
27/10/2022,15.6,0,25,Clear,2,0,301,4,0,120,5,2,129,2,1,139,4,0,133,1,0,127
28/10/2022,14.3,47,15,Thunderstorm,18,4,186,25,10,110,23,14,102,23,12,145,21,9,134,22,8,85
29/10/2022,14.1,0,15,Partly Cloudy,3,1,299,1,2,100,4,0,138,5,1,112,2,1,109,4,1,116
30/10/2022,14,0,8,Partly Cloudy,3,0,287,4,0,102,3,0,109,5,1,145,2,2,125,1,1,145
31/10/2022,13.1,0,14,Partly Cloudy,2,0,287,3,2,117,4,0,136,3,1,145,2,1,150,2,1,136
01/11/2022,12.4,15,28,Heavy Rain,6,2,250,14,5,127,15,6,127,17,8,85,18,5,121,19,5,100
02/11/2022,12,53,17,Thunderstorm,19,3,179,22,10,90,27,8,139,20,13,97,28,9,111,28,9,74
03/11/2022,9.9,1,19,Clear,2,0,285,3,1,134,4,1,114,3,1,145,4,1,148,3,1,105
04/11/2022,9.8,0,32,Clear,2,1,310,3,1,134,5,2,101,1,2,142,3,1,145,5,2,110
05/11/2022,10.2,63,18,Thunderstorm,17,4,189,28,8,121,26,10,149,29,13,103,32,13,116,35,11,121
06/11/2022,10.7,32,34,Thunderstorm,10,3,174,20,14,79,24,14,78,30,14,129,32,9,58,25,8,100
07/11/2022,9.9,0,21,Clear,2,0,306,4,2,144,4,1,103,1,2,112,2,0,110,4,1,122
08/11/2022,8.7,0,30,Clear,3,0,308,4,2,112,1,1,106,2,1,121,5,0,149,4,2,146
09/11/2022,9.5,0,24,Clear,3,0,282,4,1,141,1,1,112,5,0,142,1,0,112,2,1,107
10/11/2022,9.2,60,16,Thunderstorm,14,4,196,33,14,56,33,13,140,25,14,90,30,11,93,28,10,129
11/11/2022,9.5,0,20,Partly Cloudy,2,0,310,2,0,126,3,0,117,5,1,108,5,1,134,2,1,119
12/11/2022,10.6,0,27,Partly Cloudy,3,0,313,3,1,119,3,0,129,3,0,127,5,1,124,5,1,107
13/11/2022,10.3,54,34,Thunderstorm,14,3,171,24,14,112,21,14,69,35,11,112,21,10,130,27,14,108
14/11/2022,11.1,0,24,Clear,3,0,314,3,1,104,4,1,140,3,1,148,4,2,118,4,1,134
15/11/2022,9.2,64,23,Thunderstorm,20,3,200,30,13,90,34,12,118,21,12,138,23,13,53,34,15,85
16/11/2022,8,0,16,Clear,2,0,281,1,0,131,3,0,132,5,1,142,4,0,119,3,1,114
17/11/2022,9.7,0,22,Clear,1,0,300,4,1,110,3,0,120,4,1,142,5,1,107,3,0,130
18/11/2022,10.4,0,31,Partly Cloudy,3,0,315,4,1,149,5,1,142,2,1,109,3,1,111,4,0,103
19/11/2022,9.7,0,21,Clear,2,0,296,5,0,134,2,1,116,5,1,135,3,0,147,2,0,115
20/11/2022,9,43,22,Thunderstorm,16,2,199,23,13,122,23,9,65,24,9,117,26,12,55,33,9,86
21/11/2022,7.8,47,29,Thunderstorm,17,4,198,28,11,75,21,12,81,28,9,134,35,10,134,33,15,84
22/11/2022,8.9,44,29,Thunderstorm,17,3,192,26,10,104,33,15,125,20,9,58,22,11,84,22,14,112
23/11/2022,9.8,29,21,Thunderstorm,14,4,175,33,14,97,24,15,124,30,13,58,21,9,65,26,9,135
24/11/2022,9.8,5,27,Light Rain,2,1,290,8,2,129,7,3,114,10,3,135,5,2,125,6,3,97
25/11/2022,9.1,52,29,Thunderstorm,20,4,185,30,14,80,25,13,73,34,12,80,32,10,146,35,13,61
26/11/2022,8.4,0,32,Clear,1,0,300,5,0,111,4,2,140,4,0,120,5,2,130,4,2,122
27/11/2022,7.6,0,34,Clear,3,0,284,2,2,125,1,2,125,4,1,105,3,2,102,4,0,120
28/11/2022,7.7,0,25,Clear,3,0,283,1,1,126,5,1,111,4,1,147,2,0,125,1,0,125
29/11/2022,7.3,21,25,Thunderstorm,14,2,179,31,13,89,22,11,139,27,9,59,34,13,81,24,14,68
30/11/2022,7.9,0,23,Clear,1,1,301,4,1,147,5,1,116,3,1,125,4,0,117,4,0,122
01/12/2022,8.6,0,34,Partly Cloudy,2,1,286,3,1,150,2,0,131,3,0,106,4,1,107,3,1,111
02/12/2022,9.1,3,34,Light Rain,4,1,270,9,3,118,8,3,122,7,2,131,6,3,119,9,3,127
03/12/2022,7.1,0,32,Partly Cloudy,2,0,287,2,1,110,5,2,102,3,2,112,3,1,110,3,2,118
04/12/2022,6.9,57,32,Thunderstorm,12,5,158,21,13,89,28,13,55,24,11,77,21,9,130,34,9,75
05/12/2022,7.1,0,21,Partly Cloudy,2,1,285,5,1,148,3,1,140,4,1,121,4,2,100,3,2,133
06/12/2022,7.6,0,30,Partly Cloudy,3,1,313,1,0,128,4,1,105,2,2,144,5,1,119,3,1,133
07/12/2022,6.7,29,19,Thunderstorm,10,3,160,27,10,110,35,12,115,34,11,67,24,11,115,20,14,58
08/12/2022,7.6,0,35,Partly Cloudy,1,1,288,5,1,116,5,0,110,3,1,132,4,2,106,3,1,132
09/12/2022,7,4,17,Light Rain,3,0,271,6,4,134,7,4,138,8,5,97,9,3,91,10,5,109
10/12/2022,8,44,19,Thunderstorm,12,4,169,20,11,73,30,9,134,24,11,80,30,9,98,25,14,57
11/12/2022,8.3,6,19,Light Rain,2,1,299,5,3,109,7,3,135,5,4,103,7,3,105,5,2,105
12/12/2022,8.5,48,21,Thunderstorm,19,3,159,35,9,107,29,11,145,33,14,147,27,9,127,26,9,98
13/12/2022,8.9,55,23,Thunderstorm,11,5,198,24,10,89,32,8,72,31,11,83,33,14,145,24,14,124
14/12/2022,7.1,0,16,Partly Cloudy,2,1,287,4,0,147,4,0,109,4,1,137,2,1,109,3,2,131
15/12/2022,5.5,0,18,Partly Cloudy,2,0,287,2,2,144,3,0,144,3,1,120,2,1,130,3,2,116
16/12/2022,5.9,49,17,Thunderstorm,12,4,159,29,15,102,23,10,132,25,13,128,28,13,82,28,13,67
